Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01510","Potatoes","2020","2020","7021","Annual value","USD","158.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2013","2013","7021","Annual value","USD","103.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2014","2014","7021","Annual value","USD","146.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2015","2015","7021","Annual value","USD","103.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2016","2016","7021","Annual value","USD","106.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2017","2017","7021","Annual value","USD","137.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2018","2018","7021","Annual value","USD","134.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2019","2019","7021","Annual value","USD","105","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2020","2020","7021","Annual value","USD","171.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2013","2013","7021","Annual value","USD","413.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2014","2014","7021","Annual value","USD","351.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2015","2015","7021","Annual value","USD","318.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2016","2016","7021","Annual value","USD","308.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2017","2017","7021","Annual value","USD","318.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2018","2018","7021","Annual value","USD","333.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2019","2019","7021","Annual value","USD","284.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2020","2020","7021","Annual value","USD","351.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","1994","1994","7021","Annual value","USD","57.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","1995","1995","7021","Annual value","USD","65.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","1996","1996","7021","Annual value","USD","102.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","1997","1997","7021","Annual value","USD","95.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","1998","1998","7021","Annual value","USD","62.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","1999","1999","7021","Annual value","USD","55.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2000","2000","7021","Annual value","USD","83.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2001","2001","7021","Annual value","USD","68.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2002","2002","7021","Annual value","USD","49.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2003","2003","7021","Annual value","USD","88.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2004","2004","7021","Annual value","USD","92.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2005","2005","7021","Annual value","USD","76.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2006","2006","7021","Annual value","USD","82","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2007","2007","7021","Annual value","USD","177.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2008","2008","7021","Annual value","USD","140.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2009","2009","7021","Annual value","USD","86.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2010","2010","7021","Annual value","USD","129.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2011","2011","7021","Annual value","USD","169.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2012","2012","7021","Annual value","USD","203.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2013","2013","7021","Annual value","USD","146.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2014","2014","7021","Annual value","USD","141.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2015","2015","7021","Annual value","USD","129.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2016","2016","7021","Annual value","USD","109.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2017","2017","7021","Annual value","USD","122.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2018","2018","7021","Annual value","USD","149.2","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2019","2019","7021","Annual value","USD","142.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2020","2020","7021","Annual value","USD","173.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1993","1993","7021","Annual value","USD","184.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1994","1994","7021","Annual value","USD","121.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1995","1995","7021","Annual value","USD","105","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1996","1996","7021","Annual value","USD","152.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1997","1997","7021","Annual value","USD","133.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1998","1998","7021","Annual value","USD","100.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1999","1999","7021","Annual value","USD","98.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2000","2000","7021","Annual value","USD","147.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2001","2001","7021","Annual value","USD","158.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2002","2002","7021","Annual value","USD","115.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2003","2003","7021","Annual value","USD","196","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2004","2004","7021","Annual value","USD","201.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2005","2005","7021","Annual value","USD","127","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2006","2006","7021","Annual value","USD","135.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2007","2007","7021","Annual value","USD","315.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2008","2008","7021","Annual value","USD","385.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2009","2009","7021","Annual value","USD","219.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2010","2010","7021","Annual value","USD","223.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2011","2011","7021","Annual value","USD","328","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2012","2012","7021","Annual value","USD","299.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2013","2013","7021","Annual value","USD","300.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2014","2014","7021","Annual value","USD","226.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2015","2015","7021","Annual value","USD","189.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2016","2016","7021","Annual value","USD","182.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2017","2017","7021","Annual value","USD","167.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2018","2018","7021","Annual value","USD","180.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2019","2019","7021","Annual value","USD","169.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2020","2020","7021","Annual value","USD","190.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","242.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","1993","1993","7021","Annual value","USD","220.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","1994","1994","7021","Annual value","USD","191.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","1995","1995","7021","Annual value","USD","423.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","1996","1996","7021","Annual value","USD","317","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","1997","1997","7021","Annual value","USD","208.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","1998","1998","7021","Annual value","USD","324.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","1999","1999","7021","Annual value","USD","197.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2000","2000","7021","Annual value","USD","184.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2001","2001","7021","Annual value","USD","137.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2002","2002","7021","Annual value","USD","212.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2003","2003","7021","Annual value","USD","302.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2004","2004","7021","Annual value","USD","327.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2005","2005","7021","Annual value","USD","317.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2006","2006","7021","Annual value","USD","452.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2007","2007","7021","Annual value","USD","525","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2008","2008","7021","Annual value","USD","460.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2009","2009","7021","Annual value","USD","400.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2010","2010","7021","Annual value","USD","428","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2011","2011","7021","Annual value","USD","538","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2012","2012","7021","Annual value","USD","360.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2013","2013","7021","Annual value","USD","525.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2014","2014","7021","Annual value","USD","447.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2015","2015","7021","Annual value","USD","299.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2016","2016","7021","Annual value","USD","340","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2017","2017","7021","Annual value","USD","328.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2018","2018","7021","Annual value","USD","352.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2019","2019","7021","Annual value","USD","490.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2020","2020","7021","Annual value","USD","447.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","399","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0113","Rice","1993","1993","7021","Annual value","USD","265.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0113","Rice","1994","1994","7021","Annual value","USD","199.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0113","Rice","1995","1995","7021","Annual value","USD","251.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0113","Rice","1996","1996","7021","Annual value","USD","309.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0113","Rice","1997","1997","7021","Annual value","USD","263.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0113","Rice","1998","1998","7021","Annual value","USD","311.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0114","Sorghum","2001","2001","7021","Annual value","USD","71.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0114","Sorghum","2002","2002","7021","Annual value","USD","98.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0114","Sorghum","2003","2003","7021","Annual value","USD","321.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","1993","1993","7021","Annual value","USD","354.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","1994","1994","7021","Annual value","USD","256.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","1995","1995","7021","Annual value","USD","260.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","1996","1996","7021","Annual value","USD","243.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","1997","1997","7021","Annual value","USD","266.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","1998","1998","7021","Annual value","USD","201.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","1999","1999","7021","Annual value","USD","154.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2000","2000","7021","Annual value","USD","169.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2001","2001","7021","Annual value","USD","199.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2002","2002","7021","Annual value","USD","215.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2003","2003","7021","Annual value","USD","212.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2004","2004","7021","Annual value","USD","241.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2005","2005","7021","Annual value","USD","216.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2006","2006","7021","Annual value","USD","202.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2007","2007","7021","Annual value","USD","319.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2008","2008","7021","Annual value","USD","385.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2009","2009","7021","Annual value","USD","314.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2010","2010","7021","Annual value","USD","387","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2011","2011","7021","Annual value","USD","426.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2012","2012","7021","Annual value","USD","493.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2013","2013","7021","Annual value","USD","549.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2014","2014","7021","Annual value","USD","427","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2015","2015","7021","Annual value","USD","332","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2016","2016","7021","Annual value","USD","342.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2017","2017","7021","Annual value","USD","330.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2018","2018","7021","Annual value","USD","342.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2019","2019","7021","Annual value","USD","306.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2020","2020","7021","Annual value","USD","348.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0141","Soya beans","2021","2021","7021","Annual value","USD","487.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","1993","1993","7021","Annual value","USD","177.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","1994","1994","7021","Annual value","USD","122.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","1995","1995","7021","Annual value","USD","105.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","1996","1996","7021","Annual value","USD","153.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","1997","1997","7021","Annual value","USD","146.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","1998","1998","7021","Annual value","USD","111.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","1999","1999","7021","Annual value","USD","100.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2000","2000","7021","Annual value","USD","154.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2001","2001","7021","Annual value","USD","145.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2002","2002","7021","Annual value","USD","115.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2003","2003","7021","Annual value","USD","198.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2004","2004","7021","Annual value","USD","169.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2005","2005","7021","Annual value","USD","123.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2006","2006","7021","Annual value","USD","121","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2007","2007","7021","Annual value","USD","250.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2008","2008","7021","Annual value","USD","262","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2009","2009","7021","Annual value","USD","154.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2010","2010","7021","Annual value","USD","185.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2011","2011","7021","Annual value","USD","288.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2012","2012","7021","Annual value","USD","262.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2013","2013","7021","Annual value","USD","255.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2014","2014","7021","Annual value","USD","226.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2015","2015","7021","Annual value","USD","184.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2016","2016","7021","Annual value","USD","155.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2017","2017","7021","Annual value","USD","160.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2018","2018","7021","Annual value","USD","172.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2019","2019","7021","Annual value","USD","172.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2020","2020","7021","Annual value","USD","186.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","230.7","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1993","1993","7021","Annual value","USD","166.3","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1994","1994","7021","Annual value","USD","180.6","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1995","1995","7021","Annual value","USD","150.6","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1996","1996","7021","Annual value","USD","179.5","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1997","1997","7021","Annual value","USD","126.3","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1998","1998","7021","Annual value","USD","77","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1999","1999","7021","Annual value","USD","86.3","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2000","2000","7021","Annual value","USD","93","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2001","2001","7021","Annual value","USD","112.1","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2002","2002","7021","Annual value","USD","95.3","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2003","2003","7021","Annual value","USD","90.6","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2004","2004","7021","Annual value","USD","126.1","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2005","2005","7021","Annual value","USD","84.4","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2006","2006","7021","Annual value","USD","125.5","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2007","2007","7021","Annual value","USD","201.9","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2008","2008","7021","Annual value","USD","231.7","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2009","2009","7021","Annual value","USD","137.4","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2010","2010","7021","Annual value","USD","154.1","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2011","2011","7021","Annual value","USD","201.4","A","Official figure"
"PP","Producer Prices","643","Russian Federation","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2012","2012","7021","Annual value","USD","218.9","A","Official figure"
